Track_ID,Start_Junction,End_Junction,Track_Length,Max_Capacity,Signal_Positions,Halt_Positions,Track_Type,Electrified,Max_Speed_Limit
TK1861,JN0162,JN0466,111.48,5,"[8.13, 47.03, 79.01, 33.95, 53.81]","[21.48, 47.84]",Yard Track,Yes,140
TK1862,JN0579,JN0007,134.0,5,"[38.39, 33.74, 95.5, 111.39, 15.38, 16.63]","[85.68, 19.34]",Yard Track,No,120
TK1863,JN0521,JN0736,117.07,3,"[5.09, 12.17, 66.88, 62.08, 34.94]","[29.12, 83.05]",Yard Track,Yes,120
TK1864,JN0649,JN0854,268.95,4,"[25.15, 223.08, 225.02, 153.57, 169.3, 96.29, 226.34, 70.92, 150.55, 0.48, 252.77, 255.04, 191.07]","[113.83, 48.04, 132.45, 212.85, 162.79]",Yard Track,Yes,80
TK1865,JN0959,JN0529,222.53,3,"[213.26, 67.04, 139.51, 76.85, 180.44, 154.87, 73.04, 159.47, 168.4, 30.77, 128.65]","[179.75, 11.2, 113.02, 186.89]",Loop,No,160
TK1866,JN0772,JN0593,18.54,3,[5.76],[],Junction Track,No,100
TK1867,JN0514,JN0617,207.68,1,"[19.51, 81.93, 168.33, 80.15, 192.46, 31.68, 69.91, 88.42, 142.67, 40.57]","[2.05, 202.8, 186.65, 62.35]",Single Line,Yes,80
TK1868,JN0479,JN0240,313.91,1,"[286.29, 177.66, 89.62, 156.55, 267.1, 183.2, 281.18, 281.09, 117.2, 140.67, 212.8, 34.86, 146.14, 46.89, 266.18]","[295.95, 44.43, 209.49, 199.82, 238.6, 218.41]",Single Line,Yes,140
TK1869,JN0506,JN0978,263.3,2,"[261.77, 10.55, 67.71, 246.08, 86.67, 28.04, 82.48, 136.52, 101.66, 207.56, 160.89, 114.51, 262.58]","[233.27, 227.03, 149.36, 205.36, 88.44]",Single Line,Yes,120
TK1870,JN0830,JN0511,175.08,4,"[86.21, 93.39, 47.34, 56.5, 136.56, 151.73, 6.49, 105.95]","[110.9, 129.08, 121.48]",Loop,No,100
TK1871,JN0729,JN0235,392.13,2,"[302.4, 91.03, 245.37, 266.73, 158.74, 26.8, 145.64, 140.5, 270.82, 317.44, 155.29, 253.21, 252.08, 254.16, 217.36, 246.74, 340.25, 361.48, 36.0]","[4.61, 203.48, 161.88, 176.92, 179.8, 351.03, 249.64]",Single Line,Yes,100
TK1872,JN0295,JN0772,474.38,5,"[226.83, 455.63, 386.32, 193.74, 83.06, 270.46, 417.32, 340.26, 256.26, 348.61, 457.61, 262.19, 263.45, 227.04, 268.79, 301.31, 96.91, 269.46, 6.38, 444.94, 17.95, 454.53, 459.67]","[249.9, 157.69, 87.74, 76.93, 112.87, 225.9, 352.42, 189.15, 370.5]",Junction Track,Yes,120
TK1873,JN0575,JN0538,84.78,2,"[66.94, 0.7, 39.23, 72.95]",[52.43],Single Line,Yes,80
TK1874,JN0014,JN0821,338.56,8,"[150.21, 320.55, 53.82, 29.79, 19.8, 41.76, 20.98, 231.83, 39.75, 66.85, 218.55, 151.05, 18.51, 328.63, 203.11, 207.81]","[288.65, 307.78, 19.33, 23.14, 262.91, 235.58]",Double Line,Yes,100
TK1875,JN0489,JN0494,303.56,1,"[283.91, 76.25, 95.81, 33.67, 171.16, 48.4, 282.58, 131.01, 279.18, 62.26, 210.68, 196.58, 121.33, 272.7, 131.99]","[60.24, 296.58, 134.02, 63.16, 110.39, 186.24]",Single Line,Yes,140
TK1876,JN0129,JN0659,66.07,2,"[29.46, 61.78, 36.14]",[2.73],Loop,No,80
TK1877,JN0132,JN0877,41.07,2,"[37.55, 14.95]",[],Junction Track,Yes,140
TK1878,JN0909,JN0603,334.97,1,"[278.55, 154.6, 264.08, 213.74, 241.42, 307.78, 139.62, 258.26, 238.73, 147.05, 127.68, 295.23, 68.58, 106.69, 326.42, 92.91]","[292.26, 124.42, 184.64, 133.43, 74.13, 231.5]",Single Line,No,120
TK1879,JN0968,JN0675,22.07,4,[18.9],[],Junction Track,Yes,160
TK1880,JN0445,JN0094,226.97,3,"[186.3, 198.19, 5.59, 180.69, 138.64, 120.77, 142.64, 200.18, 123.77, 36.81, 99.14]","[209.83, 184.87, 46.09, 162.09]",Yard Track,Yes,160
TK1881,JN0527,JN0249,19.49,1,[12.24],[],Single Line,Yes,160
TK1882,JN0553,JN0067,172.49,1,"[82.83, 19.15, 43.94, 163.78, 87.85, 88.94, 90.67, 19.25]","[167.37, 14.57, 120.75]",Single Line,Yes,100
TK1883,JN0941,JN0032,170.66,4,"[82.47, 131.93, 39.32, 164.35, 34.62, 2.42, 132.79, 158.45]","[42.09, 26.46, 38.22]",Junction Track,Yes,140
TK1884,JN0144,JN0312,82.71,7,"[4.53, 11.95, 16.42, 5.82]",[10.32],Double Line,Yes,160
TK1885,JN0576,JN0469,336.66,3,"[317.47, 203.72, 60.94, 259.32, 219.11, 314.31, 91.62, 326.58, 185.78, 324.54, 263.96, 291.54, 109.03, 73.88, 210.11, 126.02]","[331.91, 166.82, 37.19, 167.93, 180.14, 1.59]",Junction Track,Yes,120
TK1886,JN0542,JN0977,415.28,1,"[348.25, 12.47, 287.25, 237.96, 320.41, 54.93, 361.95, 133.57, 3.55, 272.71, 356.87, 146.88, 219.09, 171.23, 17.64, 312.76, 390.98, 174.45, 59.98, 209.75]","[375.73, 251.59, 88.19, 229.74, 135.74, 9.78, 379.42, 329.92]",Single Line,No,120
TK1887,JN0397,JN0489,430.23,2,"[166.2, 70.49, 203.7, 277.9, 110.4, 406.04, 278.3, 94.62, 71.85, 73.13, 418.99, 101.8, 72.44, 70.55, 148.13, 264.73, 34.02, 68.59, 420.1, 265.8, 60.1]","[236.67, 103.66, 418.88, 167.28, 61.25, 263.72, 59.07, 222.89]",Junction Track,No,120
TK1888,JN0802,JN0556,58.62,5,"[29.71, 35.73]",[35.77],Yard Track,Yes,80
TK1889,JN0644,JN0329,74.82,1,"[39.39, 28.49, 38.56]",[10.13],Single Line,No,140
TK1890,JN0156,JN0876,108.95,2,"[74.92, 25.2, 18.55, 90.46, 91.66]","[107.6, 37.02]",Loop,Yes,80
TK1891,JN0002,JN0423,289.66,2,"[273.01, 25.07, 80.79, 214.84, 156.31, 274.95, 112.73, 0.96, 5.72, 163.61, 217.85, 229.01, 264.03, 66.35]","[213.88, 239.57, 242.23, 119.21, 181.32]",Single Line,Yes,80
TK1892,JN0388,JN0764,343.2,3,"[76.85, 329.0, 334.82, 145.72, 141.0, 155.03, 158.36, 289.03, 147.81, 302.82, 238.59, 331.32, 231.51, 141.46, 315.05, 78.87, 331.17]","[14.9, 219.97, 6.26, 70.0, 159.24, 54.32]",Yard Track,No,80
TK1893,JN0694,JN0551,243.45,1,"[64.9, 184.28, 142.25, 65.12, 89.42, 147.99, 96.28, 57.24, 104.67, 56.87, 213.05, 168.98]","[91.67, 230.17, 94.69, 139.86]",Single Line,Yes,140
TK1894,JN0904,JN0436,43.39,4,"[24.46, 20.76]",[],Yard Track,No,100
TK1895,JN0231,JN0779,291.15,3,"[21.19, 222.46, 123.58, 204.89, 39.3, 283.29, 256.58, 118.2, 260.1, 260.56, 134.29, 275.68, 284.41, 63.24]","[19.41, 96.41, 142.32, 26.98, 40.95]",Junction Track,No,100
TK1896,JN0922,JN0567,192.18,8,"[79.12, 191.11, 57.6, 90.44, 65.57, 112.66, 51.1, 175.39, 118.57]","[181.17, 130.78, 35.71]",Double Line,Yes,100
TK1897,JN0944,JN0645,286.5,5,"[230.58, 54.03, 126.83, 273.46, 175.54, 142.6, 103.21, 149.09, 210.38, 235.65, 186.18, 226.42, 25.33, 4.12]","[210.41, 74.98, 251.45, 153.52, 137.1]",Yard Track,No,160
TK1898,JN0614,JN0903,346.5,5,"[263.88, 168.47, 165.05, 289.26, 274.97, 48.09, 190.3, 335.88, 254.84, 337.14, 268.88, 181.8, 209.6, 245.81, 252.54, 259.03, 322.34]","[107.13, 287.41, 197.4, 306.77, 218.67, 324.03]",Yard Track,Yes,160
TK1899,JN0672,JN0870,388.42,2,"[70.51, 100.66, 227.27, 156.88, 336.33, 87.63, 387.18, 139.6, 200.19, 51.4, 225.01, 373.38, 291.08, 94.8, 171.92, 165.25, 38.05, 344.08, 148.17]","[191.98, 113.13, 59.19, 350.4, 14.53, 155.32, 283.82]",Single Line,Yes,140
TK1900,JN0972,JN0195,380.36,3,"[68.28, 263.34, 133.74, 294.69, 60.5, 8.89, 33.94, 367.48, 204.61, 230.89, 367.81, 295.16, 42.85, 160.43, 312.42, 252.94, 82.06, 306.46, 212.56]","[299.84, 238.28, 176.06, 277.1, 329.26, 177.08, 11.33]",Loop,Yes,140
TK1901,JN0347,JN0676,112.51,1,"[31.61, 2.26, 30.3, 43.29, 32.66]","[70.7, 74.91]",Single Line,No,140
TK1902,JN0295,JN0651,164.83,2,"[113.98, 47.98, 33.25, 123.17, 59.81, 93.84, 32.99, 101.15]","[34.28, 27.51, 63.71]",Junction Track,No,160
TK1903,JN0005,JN0006,192.44,3,"[54.27, 56.21, 188.97, 37.36, 88.22, 189.82, 5.89, 134.07, 71.41]","[174.37, 175.49, 74.52]",Loop,Yes,160
TK1904,JN0301,JN0226,490.75,2,"[86.77, 140.89, 275.82, 55.39, 98.71, 275.8, 345.72, 457.02, 250.56, 55.57, 290.29, 488.48, 433.37, 382.87, 360.5, 370.79, 44.52, 255.28, 338.41, 35.69, 448.92, 62.66, 43.28, 60.58]","[207.7, 266.56, 46.49, 385.72, 98.23, 275.05, 241.02, 444.44, 438.39]",Single Line,Yes,100
TK1905,JN0767,JN0256,424.35,5,"[304.69, 213.53, 398.73, 244.08, 217.05, 388.21, 161.41, 253.52, 358.87, 253.58, 126.37, 236.92, 183.33, 417.86, 21.62, 325.88, 10.19, 256.27, 182.87, 386.34, 228.87]","[351.08, 285.22, 189.71, 143.31, 49.66, 5.74, 0.59, 95.86]",Double Line,Yes,80
TK1906,JN0570,JN0861,379.29,2,"[184.14, 241.3, 236.37, 54.6, 348.74, 210.33, 265.79, 146.81, 46.38, 262.06, 357.48, 220.42, 75.34, 236.39, 162.69, 151.35, 346.48, 279.57]","[192.97, 158.35, 92.14, 130.27, 205.05, 18.34, 135.6]",Yard Track,Yes,140
TK1907,JN0776,JN0330,11.85,5,[8.36],[],Loop,Yes,80
TK1908,JN0522,JN0981,381.87,4,"[268.11, 59.2, 367.44, 380.48, 247.62, 255.21, 269.01, 254.24, 167.47, 206.47, 107.96, 170.64, 166.53, 110.03, 300.42, 156.44, 210.68, 59.61, 181.38]","[290.78, 169.75, 212.98, 267.96, 148.54, 134.91, 32.74]",Yard Track,Yes,100
TK1909,JN0255,JN0535,326.09,9,"[28.91, 186.63, 50.67, 266.17, 304.77, 155.91, 143.65, 159.39, 21.91, 77.28, 306.72, 112.52, 192.83, 211.68, 286.03, 77.67]","[290.26, 127.71, 300.58, 134.13, 33.9, 17.0]",Double Line,No,120
TK1910,JN0676,JN0214,265.85,2,"[109.85, 35.21, 230.71, 146.1, 113.09, 18.2, 176.9, 106.25, 67.45, 233.09, 48.82, 136.92, 211.56]","[225.73, 217.66, 238.37, 37.85, 250.03]",Junction Track,Yes,100
TK1911,JN0141,JN0034,473.04,4,"[100.74, 109.12, 346.46, 245.21, 22.66, 396.39, 305.09, 346.81, 443.44, 123.07, 278.91, 359.58, 242.57, 229.93, 439.32, 115.23, 308.84, 458.98, 104.06, 218.74, 461.42, 16.96, 297.95]","[191.36, 364.76, 152.91, 176.39, 243.92, 163.62, 122.79, 168.09, 429.5]",Junction Track,Yes,120
TK1912,JN0844,JN0903,134.68,3,"[15.0, 73.26, 1.76, 125.01, 70.61, 4.95]","[92.01, 119.29]",Loop,No,80
TK1913,JN0547,JN0574,401.28,2,"[350.01, 254.39, 289.56, 105.88, 297.38, 242.77, 89.45, 381.29, 205.8, 318.8, 210.92, 374.37, 56.69, 219.16, 10.09, 79.21, 112.77, 189.65, 329.12, 187.26]","[225.19, 370.81, 303.58, 20.15, 70.81, 15.34, 27.71, 135.98]",Single Line,No,140
TK1914,JN0019,JN0851,297.2,3,"[127.71, 26.65, 284.12, 84.35, 66.45, 77.86, 84.21, 18.6, 160.49, 5.35, 221.94, 228.17, 118.79, 288.53]","[232.35, 36.58, 291.21, 251.17, 209.23]",Yard Track,Yes,160
TK1915,JN0545,JN0180,74.5,5,"[27.95, 23.57, 2.26]",[5.49],Junction Track,Yes,100
TK1916,JN0706,JN0594,474.59,8,"[134.32, 215.28, 170.23, 389.41, 418.91, 97.79, 57.42, 398.33, 238.01, 153.94, 24.39, 287.66, 98.58, 17.89, 211.1, 283.4, 81.33, 309.17, 89.64, 9.84, 70.68, 278.58, 301.51]","[410.42, 29.61, 452.27, 247.7, 116.55, 173.42, 26.42, 52.25, 418.78]",Double Line,Yes,160
TK1917,JN0275,JN0366,194.45,2,"[16.63, 171.66, 103.94, 96.17, 181.63, 1.72, 108.1, 153.86, 12.38]","[69.45, 190.08, 41.18]",Single Line,Yes,120
TK1918,JN0535,JN0390,36.32,2,[12.09],[],Yard Track,Yes,160
TK1919,JN0584,JN0679,154.07,2,"[53.3, 100.75, 1.98, 135.61, 46.32, 134.41, 70.01]","[119.61, 127.23, 46.42]",Single Line,Yes,160
TK1920,JN0651,JN0868,156.08,3,"[111.62, 72.08, 4.32, 9.86, 152.33, 64.34, 28.59]","[112.42, 137.69, 41.67]",Junction Track,Yes,120
TK1921,JN0696,JN0409,73.56,1,"[27.94, 46.85, 13.11]",[34.94],Single Line,Yes,80
TK1922,JN0777,JN0981,70.3,3,"[30.65, 23.4, 48.77]",[28.96],Loop,Yes,100
TK1923,JN0077,JN0443,388.71,2,"[331.37, 333.02, 71.64, 375.93, 248.21, 256.07, 345.56, 124.5, 161.4, 382.87, 6.43, 337.07, 327.49, 102.0, 319.4, 128.37, 244.49, 173.7, 39.39]","[348.03, 211.95, 187.28, 341.87, 127.5, 221.7, 342.95]",Single Line,Yes,160
TK1924,JN0038,JN0848,83.09,5,"[82.75, 22.62, 39.72, 68.27]",[9.83],Junction Track,Yes,140
TK1925,JN0751,JN0777,282.87,7,"[245.73, 43.72, 222.05, 205.9, 261.78, 62.04, 117.12, 83.43, 72.96, 184.54, 46.38, 131.48, 182.92, 36.86]","[72.69, 273.64, 225.01, 191.49, 242.13]",Double Line,Yes,160
TK1926,JN0994,JN0925,287.14,4,"[111.93, 190.5, 28.91, 89.28, 253.27, 146.59, 236.92, 2.2, 191.27, 86.12, 247.16, 271.07, 197.44, 41.94]","[134.41, 133.37, 238.41, 132.26, 95.51]",Yard Track,Yes,100
TK1927,JN0764,JN0924,450.72,3,"[43.81, 321.82, 258.64, 135.44, 167.14, 40.61, 145.49, 435.77, 219.13, 213.75, 283.61, 218.35, 160.23, 62.88, 284.09, 337.55, 416.06, 1.36, 30.05, 405.38, 284.47, 431.75]","[194.19, 187.81, 155.17, 64.37, 170.66, 6.6, 229.56, 381.85, 144.77]",Yard Track,Yes,80
TK1928,JN0303,JN0725,409.43,2,"[103.32, 344.53, 228.06, 135.9, 354.44, 254.67, 251.96, 206.36, 112.49, 124.82, 36.06, 99.79, 113.75, 24.03, 45.17, 110.65, 277.29, 75.43, 213.66, 207.95]","[341.48, 249.41, 375.45, 257.16, 10.45, 156.19, 286.21, 194.53]",Loop,Yes,160
TK1929,JN0772,JN0570,454.94,4,"[210.5, 206.77, 80.92, 388.23, 237.71, 257.61, 117.57, 254.39, 360.56, 138.73, 51.54, 265.71, 289.27, 91.93, 112.96, 69.64, 419.18, 96.91, 4.84, 382.22, 365.42, 207.7]","[362.66, 204.55, 102.14, 193.83, 221.5, 4.1, 51.56, 397.97, 178.53]",Junction Track,Yes,100
TK1930,JN0105,JN0179,112.41,3,"[41.82, 66.44, 36.34, 71.58, 22.78]","[85.17, 87.86]",Junction Track,Yes,140
TK1931,JN0357,JN0637,65.16,2,"[52.62, 18.87, 58.72]",[21.83],Yard Track,Yes,120
TK1932,JN0216,JN0755,205.33,6,"[193.17, 46.69, 33.32, 193.0, 166.82, 53.73, 165.28, 152.16, 52.06, 185.99]","[66.08, 98.6, 125.1, 39.27]",Double Line,Yes,120
TK1933,JN0111,JN0367,213.56,5,"[197.8, 190.28, 36.23, 130.38, 20.93, 62.76, 127.55, 17.38, 189.82, 177.04]","[101.1, 105.02, 188.22, 10.77]",Junction Track,Yes,140
TK1934,JN0849,JN0410,493.79,1,"[97.35, 106.44, 139.19, 179.45, 50.95, 231.32, 197.19, 308.58, 428.37, 147.01, 269.85, 183.38, 19.88, 405.44, 313.17, 1.07, 123.24, 152.57, 400.72, 375.63, 195.61, 77.69, 190.62, 400.04]","[223.38, 57.22, 19.03, 164.6, 73.26, 367.89, 137.65, 433.27, 304.84]",Single Line,Yes,160
TK1935,JN0536,JN0386,74.96,5,"[13.43, 53.88, 58.86]",[55.1],Junction Track,Yes,100
TK1936,JN0085,JN0174,411.2,3,"[136.51, 299.35, 398.47, 54.92, 145.27, 74.63, 312.88, 378.13, 46.88, 371.56, 111.64, 91.72, 23.29, 33.09, 28.47, 183.57, 270.84, 75.83, 89.49, 71.1]","[331.66, 56.41, 30.18, 15.1, 16.51, 224.79, 38.65, 91.46]",Junction Track,No,160
TK1937,JN0780,JN0297,174.42,2,"[172.19, 86.57, 138.61, 169.48, 123.72, 166.88, 44.24, 52.38]","[69.29, 81.04, 156.53]",Junction Track,No,160
TK1938,JN0094,JN0298,123.99,2,"[4.3, 116.64, 34.67, 33.79, 107.07, 94.83]","[83.28, 18.15]",Single Line,No,120
TK1939,JN0364,JN0160,427.9,2,"[313.99, 254.28, 306.51, 255.66, 21.91, 147.85, 135.4, 305.51, 246.55, 261.23, 362.43, 224.78, 93.4, 5.32, 68.25, 13.08, 101.44, 271.72, 64.79, 35.06, 415.43]","[426.58, 272.58, 46.46, 351.53, 230.73, 77.91, 246.34, 16.85]",Loop,No,100
TK1940,JN0691,JN0828,197.86,3,"[170.45, 70.17, 9.49, 42.48, 42.65, 187.82, 182.83, 59.47, 0.55]","[102.29, 157.74, 53.15]",Loop,Yes,100
TK1941,JN0373,JN0310,380.63,2,"[238.73, 171.48, 54.87, 380.29, 340.72, 160.93, 65.26, 11.3, 57.79, 203.42, 310.52, 138.37, 165.19, 180.14, 6.69, 67.39, 190.66, 106.35, 199.19]","[41.15, 305.58, 298.32, 254.97, 202.28, 148.4, 259.84]",Loop,No,80
TK1942,JN0930,JN0236,101.0,9,"[85.43, 44.41, 91.39, 73.95, 75.36]","[8.78, 62.37]",Double Line,Yes,80
TK1943,JN0949,JN0708,484.3,4,"[218.55, 376.03, 243.43, 233.03, 348.45, 323.8, 480.36, 170.45, 333.37, 81.0, 389.65, 380.74, 351.52, 57.66, 478.27, 456.51, 179.24, 279.59, 430.49, 239.56, 290.18, 292.15, 314.44, 278.72]","[196.6, 261.27, 422.04, 418.49, 374.15, 200.55, 380.65, 187.84, 321.61]",Loop,Yes,160
TK1944,JN0169,JN0432,375.45,4,"[77.08, 171.29, 162.76, 183.6, 366.67, 194.76, 311.65, 249.27, 40.24, 261.18, 242.94, 284.77, 27.95, 90.6, 288.83, 139.15, 341.97, 194.36]","[0.39, 262.38, 192.78, 119.05, 7.67, 74.62, 60.67]",Junction Track,Yes,80
TK1945,JN0881,JN0949,450.41,3,"[243.86, 39.05, 295.9, 70.21, 235.0, 266.93, 379.19, 363.23, 85.63, 412.66, 1.24, 148.69, 29.89, 324.73, 225.31, 78.8, 38.34, 101.83, 414.72, 305.22, 109.11, 402.55]","[61.48, 310.08, 191.36, 120.85, 118.15, 225.57, 419.56, 334.35, 298.23]",Yard Track,No,160
TK1946,JN0300,JN0042,488.7,2,"[310.13, 62.93, 127.92, 336.82, 392.64, 414.46, 265.77, 261.27, 334.37, 380.07, 83.36, 361.56, 166.98, 187.54, 37.98, 287.56, 45.65, 446.25, 303.47, 483.95, 120.05, 332.12, 471.31, 145.91]","[47.07, 309.82, 178.91, 133.44, 485.56, 368.53, 237.21, 24.44, 93.64]",Loop,Yes,80
TK1947,JN0994,JN0803,409.73,1,"[222.4, 8.08, 287.35, 29.23, 295.48, 287.42, 403.55, 140.14, 59.13, 37.64, 29.39, 332.01, 294.41, 399.86, 126.68, 329.05, 38.11, 370.34, 21.24, 322.82]","[125.93, 74.24, 288.66, 367.06, 313.08, 128.28, 144.87, 77.56]",Single Line,No,80
TK1948,JN0822,JN0220,429.74,5,"[360.05, 286.87, 130.75, 150.2, 74.37, 199.43, 47.34, 280.64, 72.73, 371.27, 301.02, 383.12, 37.4, 343.15, 378.52, 19.15, 429.35, 129.2, 90.99, 178.3, 3.71]","[380.71, 115.38, 224.15, 267.97, 339.97, 107.52, 308.19, 50.56]",Junction Track,No,100
TK1949,JN0618,JN0017,62.77,3,"[1.24, 16.64, 25.45]",[26.93],Junction Track,Yes,100
TK1950,JN0425,JN0286,99.78,4,"[94.39, 50.26, 35.42, 25.81]",[63.33],Yard Track,No,100
TK1951,JN0092,JN0189,369.08,5,"[215.7, 270.14, 28.59, 329.82, 314.38, 344.67, 189.82, 119.69, 186.88, 269.19, 153.61, 129.83, 28.44, 165.07, 145.01, 244.81, 161.93, 1.49]","[178.76, 285.56, 348.89, 71.22, 155.95, 312.78, 15.81]",Yard Track,Yes,120
TK1952,JN0106,JN0477,469.86,3,"[248.9, 351.08, 415.64, 62.35, 160.43, 36.91, 392.3, 402.84, 227.22, 9.77, 48.02, 293.36, 461.69, 394.15, 374.91, 196.39, 462.91, 387.62, 157.71, 351.68, 203.22, 310.32, 455.79]","[115.8, 373.54, 277.39, 446.35, 63.18, 338.16, 17.46, 115.85, 150.76]",Yard Track,Yes,140
TK1953,JN0437,JN0848,88.65,2,"[33.27, 5.7, 46.67, 9.23]",[0.61],Junction Track,Yes,80
TK1954,JN0133,JN0059,341.61,3,"[178.97, 91.57, 207.87, 95.96, 163.63, 278.9, 11.0, 62.54, 326.78, 152.05, 103.62, 315.4, 311.28, 15.11, 123.83, 311.83, 61.41]","[197.52, 109.58, 251.62, 54.06, 203.62, 0.0]",Yard Track,Yes,120
TK1955,JN0274,JN0808,37.07,1,[27.99],[],Single Line,Yes,100
TK1956,JN0821,JN1000,389.62,4,"[95.34, 51.6, 100.51, 164.37, 204.74, 14.25, 120.71, 297.73, 232.84, 177.68, 176.49, 143.73, 133.27, 156.09, 338.66, 182.66, 260.76, 314.75, 168.3]","[326.95, 386.77, 196.43, 156.92, 313.95, 252.93, 238.91]",Junction Track,No,80
TK1957,JN0624,JN0719,113.46,4,"[38.53, 4.83, 50.5, 0.45, 17.57]","[21.62, 60.57]",Yard Track,No,100
TK1958,JN0385,JN0659,380.43,5,"[245.03, 77.28, 247.67, 162.64, 241.82, 163.15, 345.31, 9.63, 72.88, 316.89, 280.28, 70.87, 46.2, 118.41, 183.31, 17.86, 321.68, 198.18, 349.79]","[123.91, 18.58, 331.49, 56.92, 127.69, 176.65, 187.15]",Loop,Yes,100
TK1959,JN0048,JN0063,487.86,4,"[314.63, 315.37, 470.51, 375.54, 193.9, 212.63, 70.59, 148.33, 217.29, 127.37, 446.82, 5.76, 286.38, 376.44, 357.17, 314.05, 200.19, 448.09, 160.48, 365.96, 452.07, 62.63, 462.04, 378.59]","[300.81, 182.17, 441.15, 21.49, 210.67, 369.13, 395.72, 98.68, 23.22]",Double Line,No,160
TK1960,JN0146,JN0967,139.53,5,"[81.32, 119.16, 4.4, 121.18, 123.8, 62.27]","[10.7, 132.1]",Junction Track,Yes,160
TK1961,JN0760,JN0463,424.48,3,"[373.81, 409.2, 233.15, 193.02, 352.78, 352.78, 135.57, 244.59, 65.42, 269.77, 354.01, 79.6, 137.13, 190.56, 358.72, 310.45, 134.5, 103.16, 295.31, 203.7, 251.95]","[275.36, 237.15, 260.23, 376.72, 368.53, 63.26, 248.95, 186.47]",Yard Track,Yes,80
TK1962,JN0882,JN0814,78.16,5,"[58.3, 71.31, 45.91]",[48.22],Double Line,Yes,120
TK1963,JN0185,JN0323,464.66,3,"[129.32, 336.15, 187.22, 462.63, 98.6, 27.06, 455.32, 113.3, 295.21, 174.05, 297.21, 276.96, 328.64, 8.57, 388.54, 222.41, 241.09, 190.99, 459.72, 372.45, 144.69, 363.86, 203.05]","[404.26, 14.33, 165.14, 199.72, 345.82, 84.71, 133.02, 336.36, 35.71]",Junction Track,Yes,140
TK1964,JN0001,JN0438,265.93,3,"[207.04, 203.69, 102.04, 20.84, 70.08, 226.81, 47.95, 237.81, 142.48, 190.02, 120.64, 247.93, 63.73]","[152.23, 18.38, 127.76, 258.68, 23.44]",Junction Track,Yes,80
TK1965,JN0709,JN0390,227.02,9,"[224.12, 174.59, 183.98, 177.19, 116.97, 98.61, 57.85, 105.79, 4.65, 22.05, 65.21]","[75.74, 160.62, 38.96, 180.66]",Double Line,No,140
TK1966,JN0838,JN0850,147.9,5,"[13.1, 96.94, 85.38, 2.33, 29.98, 64.53, 133.31]","[146.46, 111.12]",Double Line,No,120
TK1967,JN0677,JN0882,120.24,4,"[118.94, 35.91, 59.06, 111.58, 55.57, 56.64]","[9.55, 25.41]",Loop,Yes,160
TK1968,JN0492,JN0497,43.13,5,"[36.31, 41.94]",[],Loop,Yes,80
TK1969,JN0925,JN0496,370.73,5,"[150.4, 167.89, 109.84, 47.18, 148.82, 114.26, 355.95, 349.8, 238.72, 335.03, 278.52, 128.23, 223.88, 81.68, 254.77, 16.61, 308.2, 216.22]","[21.66, 323.19, 325.39, 316.16, 287.06, 251.33, 147.15]",Double Line,Yes,140
TK1970,JN0932,JN0021,450.48,2,"[93.87, 85.44, 322.98, 3.38, 67.36, 195.94, 67.16, 432.38, 301.87, 194.96, 50.57, 173.52, 293.09, 436.44, 212.94, 311.92, 88.01, 280.94, 107.69, 89.26, 229.4, 95.35]","[324.95, 422.26, 177.31, 145.26, 79.23, 175.87, 252.11, 168.02, 280.69]",Single Line,Yes,140
TK1971,JN0291,JN0815,450.66,5,"[334.16, 15.48, 199.47, 258.09, 265.31, 278.82, 24.09, 251.44, 248.11, 385.25, 342.53, 14.07, 250.53, 311.38, 261.45, 304.81, 52.57, 76.27, 262.61, 360.83, 11.71, 196.59]","[447.08, 345.09, 202.88, 44.18, 161.87, 69.59, 414.96, 308.99, 385.63]",Loop,No,160
TK1972,JN0294,JN0575,331.82,4,"[330.77, 182.26, 176.28, 217.41, 187.92, 53.24, 89.96, 66.96, 23.93, 46.58, 322.64, 184.16, 41.78, 236.62, 158.21, 74.55]","[313.1, 74.51, 32.38, 68.28, 302.6, 284.64]",Loop,No,100
TK1973,JN0325,JN0012,333.94,5,"[246.79, 64.98, 196.7, 247.63, 203.05, 331.81, 144.98, 104.12, 67.19, 168.23, 284.68, 316.21, 324.61, 177.45, 202.12, 194.2]","[155.61, 50.84, 21.86, 145.81, 62.17, 296.09]",Junction Track,No,160
TK1974,JN0265,JN0233,375.64,2,"[164.99, 247.08, 322.27, 284.73, 177.84, 98.52, 179.49, 355.34, 308.02, 10.16, 294.11, 64.07, 214.53, 302.96, 210.84, 151.71, 120.68, 114.61]","[314.57, 309.92, 309.29, 106.2, 300.11, 13.76, 77.55]",Loop,Yes,120
TK1975,JN0176,JN0374,162.3,7,"[2.59, 69.94, 49.79, 93.58, 150.91, 49.97, 161.84, 13.97]","[14.33, 115.72, 121.5]",Double Line,Yes,160
TK1976,JN0073,JN0959,294.11,2,"[186.6, 217.67, 241.83, 234.95, 292.17, 238.36, 194.87, 110.65, 175.87, 258.92, 89.84, 9.02, 96.23, 282.41]","[233.54, 55.04, 3.53, 196.79, 170.29]",Single Line,Yes,140
